ID,prd_code_sku,company,name_internal,vendor,productgroup,werksoort,costcenter,uursoort,discountgroup,currency,salesprice
5659fb82-be1e-4f59-b73d-ecf5d3b6df66,MSIO5RYCI-G2,MUN,"Service Level for Model IO5, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,58.38
7975bf57-49fd-4be0-96f8-a1a03d5ea449,MSIO5RYFS,MUN,"Service Level for Model IO5, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,107.10
633eafac-6487-4f9a-9bdc-b8e517091726,MSIO5RYFS-G2,MUN,"Service Level for Model IO5, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,125.10
cdcd5a2b-1add-413a-9b26-49852f58540f,MSIP1A-VIDEO,MUN,"Model IP1A, outdoor information video  projector, 200 lumen",,"ISNN InsightNow Network, non recurring",,Noise,,,,6295.00
80ab86be-9ccf-4a55-9022-852a301414c0,MSIP1FS,MUN,"Service Level for Model IP1(informationProjector), per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,500.00
3c04404e-a663-4e2c-bafd-315dc4a5e173,MSISNR-SL-CARRYIN,MUN,"Service Level for devices, carry-in service (6% per jaar, 0.5% per maand)",,"ISNN InsightNow Network, non recurring",,,,,,0.00
a0e9e565-61c5-4482-abbb-9f258834036f,MSLA8A-D713-10LXX,MUN,"Model LA8, LTE-M or NB-IoT water level meter with absolute  pressure transmitter 0.8-2.0 bar (Huba A713 sensor; 18 mm diam.), XX meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,620.00
0336c394-0ed7-4216-be4b-a1e935951f81,MSLC4A-E,MUN,"Model LC4, universal light controller DALI/010V, energy measurement, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,130.00
245ae857-1368-44d5-b903-ee36bee3fc49,MSLC4A-ED,MUN,"Model LC4, universal light controller DALI/010V, energy measurement, DMX interface, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,145.00
1998a70d-9069-4817-8192-94aec0ef7812,MSLC4A-ER1500,MUN,"Model LC4, universal light controller DALI/010V, energy measurement, relais 1500 W, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,145.00
3d6f5342-6b05-44d0-91cd-60fedc9dfa33,MSLC4A-QFF,MUN,"Model LC4, universal light controller DALI/010V, energy measurement, relais 1500 W, IP67, SCHUKO-QF female, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,160.00
22bebb6d-e280-4288-a9fa-219cb4f05105,MSLC4A-SHKO,MUN,"Model LC4, universal light controller DALI/010V, energy measurement, relais 1500 W, IP67, SCHUKO male-female, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,160.00
851d92b5-f66b-4389-bdef-2317f1312a6d,MSLC4RYCI-E,MUN,"Service Level for Model LC4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,10.92
b0a5a855-232f-46a2-ab7d-edf086851153,MSLC4RYCI-ED,MUN,"Service Level for Model LC4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,12.18
de34f01c-dfb1-405d-9306-cd990f745350,MSLC4RYCI-ER1500,MUN,"Service Level for Model LC4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,12.18
0b837ab4-75dc-436d-b306-b476f5bb5bcf,MSLC4RYCI-SHKO,MUN,"Service Level for Model LC4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,13.44
6af779c5-9ec3-4f57-b560-e0dc00f31b5f,MSLC4RYFS-E,MUN,"Service Level for Model LC4, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,23.40
8c34e357-dad0-443b-8ad6-49a3b3201711,MSLC4RYFS-ED,MUN,"Service Level for Model LC4, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,26.10
a90b3302-0e8f-49a7-961f-eeda4212a462,MSLC4RYFS-ER1500,MUN,"Service Level for Model LC4, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,26.10
c04036d7-fda2-4f5d-b276-9547ffcfed5b,MSLC4RYFS-SHKO,MUN,"Service Level for Model LC4, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,28.80
f436b6dc-b500-48fe-bd15-a4118e8542ac,MSLM7A-D713-2x10L10,MUN,"Model LM7, LTE-M or NB-IoT water level meter with 2 absolute ceramic pressure transmitters  0.8-2.0 bar (Huba D713 sensors; 18 mm diam.), both with 10 meter cable, roaming SIM, 2x data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,1235.00
41684031-5213-4ea6-bd01-63802f6adcda,MSLM8A-D713-4L05+10L10,MUN,"Model LM8, LTE-M or NB-IoT water level meter with 1 absolute ceramic pressure transmitters 0.8-1.4 bar and one 0.8-2.0 bar (Huba D713 sensors; 18 mm diam.), with 5 and 10 meter cable, roaming SIM, 2x data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,1204.00
4428383d-f9b5-4733-a85b-fbd6cb1ea5cd,MSLS1A,MUN,"Model LS1, zigbee meter vaarbewegingen op basis van lichtsluizen, eenmalig *** EB: deze niet gebruiken ? zie TR5",,"ISNN InsightNow Network, non recurring",,,,,,495.00
febccaae-1749-4f1e-931c-a900aacd8208,MSLS1RYCI,MUN,"Service Level for Model LS1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,41.58
badd1f3e-fd0b-4ac8-ae59-728ca16b636f,MSLS1RYFS,MUN,"Service Level for Model LS1, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,89.10
8606d85b-023e-4c96-8264-aa4bce8d765b,MSLTR3N-3PIRLC4,MUN,"Data received from traffic counter based on 3 PIRs, for use with LC4, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,145.00
94e96946-021e-4d00-bdce-cdb9f28ac93e,MSLTR3RY-3PIRLC4,MUN,"Data received from traffic counter based on 3 PIRs, for use with LC4, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,60.00
97c054e8-b9ba-4bbb-8e88-f7dfe2fdc11c,MSLV1A-FNW,MUN,Water level service weekly,,"ISPN InsightNow Platform, non-recurring",,Water,,,,100.00
c6edefc0-8746-48b5-a778-2d0ca928fef7,MSLV4A-TRADE-IN,MUN,Model LV4 Trade-in. Only valid together with purchase of LV8.,,"ISNN InsightNow Network, non recurring",,Water,,,,-100.00
9e1cc09c-9556-47bb-8f4f-25b90abda41d,MSLV4RQCI-B,MUN,"Service Level for Model LV4, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,Water,,,,6.83
d043a6b5-a9bf-4a8e-98c9-d168acc7aaa2,MSLV4RQCI-H712L05,MUN,"Service Level for Model LV4, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,Water,,,,9.62
f2b7d92e-3d9c-4f39-9e4e-8c08ff09b8c2,MSLV4RQCI-H712L10,MUN,"Service Level for Model LV4, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,Water,,,,9.93
f5927c5a-6f82-4dbc-ba55-6b84484e76cb,MSLV4RQFS-B,MUN,"Service Level for Model LV4, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,Water,,,,14.63
ecf17510-fab6-41a7-bad5-cc28e8750a71,MSLV4RQFS-H712L05,MUN,"Service Level for Model LV4, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,Water,,,,20.61
f2488fc1-4214-46ef-ba1c-dd3b38ffc918,MSLV4RQFS-H712L10,MUN,"Service Level for Model LV4, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,Water,,,,21.29
344031ed-d18e-4e3c-b93e-6289aa4be076,MSLV4RYFS-H712L05,MUN,"Service Level for Model LV4, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Water,,,,82.44
e1bd5cfe-0dea-4278-a193-8dec3cef22ed,MSLV5A-BARO,MUN,"Model LV5, GPRS temp/humidity/barometer, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,350.00
fbe4aae7-f709-437e-975f-bf5da4d7d5df,MSLV5A-D712-4L05,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D712 sensor; 25 mm diam.), 5 meter cable, 1 MB p/month roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,483.00
c55573d1-85bd-4600-9aae-a28ce6df274f,MSLV5A-D713-10L10,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,548.00
41ebf0d4-816a-4c11-9e37-5f298f9270a4,MSLV5A-D713-10L15,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 15 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,663.00
9cd8b9b1-18aa-466b-a240-0748270d80c3,MSLV5A-D713-10L20,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 20 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,688.00
97754c8e-47de-437d-a96a-0b5bfd733beb,MSLV5A-D713-20L15,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-3.0 bar (Huba D713 sensor; 18 mm diam.), 15 meter cable, extra weight, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,598.00
bce29f7d-2a11-46a3-9272-c8eda511d970,MSLV5A-D713-4L05,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 5 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,523.00
40c60143-92b8-4250-82e8-288afe513b0e,MSLV5A-D713-4L05D,MUN,"Model LV5, GPRS water level meter with two absolute ceramic pressure transmitters 0.8-1.4 bar (Huba D713 sensor; 25 mm diam.), 5 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,946.00
9e0dec8a-9002-4170-9115-058feee9aa6a,MSLV5A-D713-4L10,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,638.00
712d82ac-1fe5-42c3-bb60-096962d04511,MSLV5A-D713-4L15,MUN,"Model LV5, GPRS water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 15 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,663.00
97652919-c9e8-4232-97ba-36be1eb64e86,MSLV5A-TRADE-IN,MUN,Model LV5 Trade-in. Only valid together with purchase of LV8.,,"ISNN InsightNow Network, non recurring",,Water,,,,-150.00
1c9b0dc4-8c5c-44f8-bf80-3ef4665a6456,MSLV5C-D712-4L05,MUN,"Composite LV5 with SIM/Data, GPRS water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D712 sensor; 25 mm diam.), 5 meter cable, non-recurring",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Water,,,,0.00
1ee4816c-e495-4330-b8fb-b8887f7578e6,MSLV5RQCI-D712-4L05,MUN,"Service Level for Model LV5, per quarter, carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,Water,,,,10.60
ab9ebb94-c2ac-4d59-b42c-b10f766a62b9,MSLV5RYCI-D712-4L05,MUN,"Service Level for Model LV5, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,40.09
5fa9a4d3-264b-4284-82a5-8f7b74272aab,MSLV6A-D712-4L05,MUN,"Model LV6, NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D712 sensor; 25 mm diam.), 5 meter cable, 1 MB p/month roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,483.00
d92a1121-3151-4b5d-a299-847b00e1d4ce,MSLV6A-D712-4L10,MUN,"Model LV6, NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D712 sensor; 25 mm diam.), 10 meter cable, 1 MB p/month roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,508.00
c6462c6e-88a7-4734-be79-4bd6130f4f64,MSLV6A-D713-10L10,MUN,"Model LV6, NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,523.00
40f75200-004c-4783-bd92-f64d37ab032a,MSLV6A-PRECIP-BARE,MUN,"Model LV6, NB-IoT precipitation, temp/humidity/barometer, SIM, portal, without sensor, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,350.00
884f1332-13c0-4702-9a3d-0eb123f77cfc,MSLV6A-SOIL,MUN,"Model LV6, NB-IoT soil humidity, SIM, portal, including TEROS-10, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,543.00
b8a2bf88-54f1-4f7b-b17e-d00739276b57,MSLV6A-SOIL-BARE,MUN,"Model LV6, NB-IoT soil humidity, SIM, portal, without sensor, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,350.00
cd5fac96-06f4-4bdb-88d5-26949040c6a9,MSLV6RYCI-D712-4L05,MUN,"Service Level for Model LV6 per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,38.47
29dc5eee-a520-4be0-b89f-e1b3fa83a0a9,MSLV7A-D712-4L05,MUN,"Model LV7, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D712 sensor; 25 mm diam.), 5 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,510.00
ff53d502-61bb-45aa-bc85-c051bdc20610,MSLV7A-D713-10L10,MUN,"Model LV7, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,570.00
d4942cc5-a0bf-4cd8-b4fe-abdf72bf4ea2,MSLV7A-D713-2x4L05,MUN,"Model LV7, LTE-M or NB-IoT water level meter with 2 absolute ceramic pressure transmitters 0.8-1.4 bar (Huba D713 sensors; 18 mm diam.), each 5 meter cable, roaming SIM, 2x data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,1010.00
e4644e5b-09e2-439c-bd70-e8cbcad78642,MSLV7A-D713-4L05,MUN,"Model LV7, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 5 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,550.00
7001f4fd-d360-4a33-a53c-551613e8df2d,MSLV7A-D713-4L10,MUN,"Model LV7, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,570.00
fd471970-e2b3-4971-ad83-5eac86e83903,MSLV7RQX-D713-10L10,MUN,"Extended manufacturer warranty for MSLV7A-D713-10L10 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per quarter",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,45.60
0baf7f50-96f1-4faf-9b86-e6757e1cc473,MSLV7RQX-D713-4L05,MUN,"Extended manufacturer warranty for MSLV7A-D713-4L05 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per quarter",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,12.71
fbd2302a-7c2b-41ff-b36f-c47febb290ec,MSLV7RQX-D713-4L10,MUN,"Extended manufacturer warranty for MSLV7A-D713-4L10 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per quarter",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,45.60
5e55147f-83ff-4373-8a0c-e8e56f64006e,MSLV7RYX-D712-4L05,MUN,"Extended manufacturer warranty for MSLV7A-D712-4L05 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,40.80
3b334271-da30-4c86-975b-a6dbef3acc59,MSLV7RYX-D713-10L10,MUN,"Extended manufacturer warranty for MSLV7A-D713-10L10 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,45.60
2a79597b-48ed-4ae4-9e14-2c3287fa2f42,MSLV7RYX-D713-4L05,MUN,"Extended manufacturer warranty for MSLV7A-D713-4L05 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,44.00
8f587878-9faf-4ab0-8d22-421792fe81cb,MSLV7RYX-D713-4L10,MUN,"Extended manufacturer warranty for MSLV7A-D713-4L10 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,45.60
e7af931e-dc66-44ac-884d-048b91c12672,MSLV8A-36XW-10L05,MUN,"Model LV8, LTE-M or NB-IoT high-precision water level meter with absolute RVS pressure transmitter 0.8-2.0 bar (Keller 36XW; 22 mm diam.), 5 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,1198.00
1554b986-ea34-4bb3-945e-4b61ed72421a,MSLV8A-CTD-10L05,MUN,"Model LV8, LTE-M or NB-IoT water level meter transmitter 0.8-2.0 bar (Keller 36XW CTD, 22 mm diam.), 5 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,2500.00
9235a08a-9211-49d4-b60b-c13d050af532,MSLV8A-D713-10L10,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, roaming SIM, data setup in portal, non-recurring (VG25002)",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,653.00
9d46508f-b8c4-46dd-a719-ed494bf10de9,MSLV8A-D713-10L15,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 15 meter cable, roaming SIM, data setup in portal, non-recurring (VG25004)",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,684.00
146d3676-6fd9-4ef9-9d4e-ed9e4077e53a,MSLV8A-D713-10L25,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 25 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,724.00
d62d2773-e811-478c-a60f-c0ab86b2e044,MSLV8A-D713-10L5,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 5 meter cable, roaming SIM, data setup in portal, -  for use in artesian wells, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,633.00
f8d55b24-6743-46bc-b6c4-171f15fbfe21,MSLV8A-D713-10LXX,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), XX meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,620.00
aee5740c-581d-422c-a402-b53e836b850f,MSLV8A-D713-20L20,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-3.0 bar (Huba D713 sensor; 18 mm diam.), 20 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,704.00
2e858b98-023c-4879-be78-30f604971938,MSLV8A-D713-2x4L05,MUN,"Model LV8, LTE-M or NB-IoT water level meter with 2 absolute ceramic pressure transmitters 0.8-1.4 bar (Huba D713 sensors; 18 mm diam.), each 5 meter cable, roaming SIM, 2x data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,1160.00
6b948c85-4d1f-4293-9b6f-f7cbba0e7f22,MSLV8A-D713-4L05,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 5 meter cable, roaming SIM, data setup in portal, non-recurring (VG25006)",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,633.00
c36f6743-5a1e-49ce-b41d-4649469aa52e,MSLV8A-D713-4L10,MUN,"Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,653.00
b287dedd-9c3a-40db-8883-3109638714c2,MSLV8A-KELLER-RS485-10L60,MUN,"Model LV8, LTE-M water level meter with absolute pressure transmitter 0.8-2.0 bar (21 mm diam.), 60 meter cable, roaming SIM, data setup in portal, non-recurring.",,"ISNN InsightNow Network, non recurring",,Water,,,,1350.00
1b737e32-1859-45d4-b58a-34792d70f35a,MSLV8A-PCB-ASM,MUN,"PCB replacement (PCB, Battery, foam, ID label)",Head Electronics (MACH Technology),TPP Third Party Products,inkoop derden,Water,,Hardware-Water,,225.00
857c7ede-ed48-4a2c-be74-bd2af6b297a7,MSLV8LX-D713-10L10,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT waterniveau meter, met 10 meter kabel, apparaat uitlevering",,"ISNN InsightNow Network, non recurring",,Water,,,,0.00
cea542a2-3b21-4b15-8496-7421055abcff,MSLV8LX-D713-10L15,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT waterniveau meter, met 15 meter kabel, apparaat uitlevering",,"ISNN InsightNow Network, non recurring",,Water,,,,0.00
5ea4ddb9-b23b-4714-87d7-6ee1508fed34,MSLV8LX-D713-20L20,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT waterniveau meter, met 20 meter kabel, apparaat uitlevering",,"ISNN InsightNow Network, non recurring",,Water,,,,0.00
268708c0-f899-4aa4-ab87-f300cf891a38,MSLV8LX-D713-4L05,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT waterniveau meter, met 5 meter kabel, apparaat uitlevering",,"ISNN InsightNow Network, non recurring",,Water,,,,0.00
2c4cf810-3a45-4d8f-9f03-781326953c9f,MSLV8LXRQ-D713-4L05,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 5 meter cable, including telecom and data, recurring quarterly",,"LSERQ InsightNow Lease, recurring, per 3 months",,Water,,,,65.26
127220ac-0be3-4502-8ef3-402be692a19b,MSLV8LXRY-D713-10L10,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, including telecom and data, recurring yearly",,"LSERY InsightNow Lease, recurring, per year",,Water,,,,255.00
8bae94d9-a27b-41b2-b760-7eb1682eaafa,MSLV8LXRY-D713-10L15,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 15 meter cable, including telecom and data, recurring yearly",,"LSERY InsightNow Lease, recurring, per year",,Water,,,,259.00
68c74208-7be6-4ed3-8919-0490a3799d5a,MSLV8LXRY-D713-20L20,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-3 bar (Huba D713 sensor; 18 mm diam.), 20 meter cable, including telecom and data, recurring yearly",,"LSERY InsightNow Lease, recurring, per year",,Water,,,,251.00
2d4abacb-5ca7-426c-8f8a-2cff44dd67e1,MSLV8LXRY-D713-4L05,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-1.4 bar (Huba D713 sensor; 18 mm diam.), 5 meter cable, including telecom and data, recurring yearly",,"LSERY InsightNow Lease, recurring, per year",,Water,,,,251.00
a5dda6f4-8539-4365-a22a-55e9fda96e68,MSLV8LXRY-FOUT,MUN,"LT Lease: Model LV8, LTE-M or NB-IoT water level meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable, including telecom and data, recurring yearly",,"ISNN InsightNow Network, non recurring",,Water,,,,255.00
5605f3c9-f2ca-443a-a3c5-0f4b4414f431,MSLV8RYX-D712-4L05,MUN,"Extended manufacturer warranty for MSLV8A-D712-4L05 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,44.88
4b96a062-cea9-491c-b805-71cd972ff0b8,MSLV8RYX-D713-10L10,MUN,"Extended manufacturer warranty for MSLV8A-D713-10L10 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,50.16
33b39650-33c3-45b4-b5f7-793e69a5a06d,MSLV8RYX-D713-4L05,MUN,"Extended manufacturer warranty for MSLV8A-D713-4L05 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,48.40
ceacc42e-fc16-4d15-8783-13a3f6ba6dc6,MSLV8RYX-D713-4L10,MUN,"Extended manufacturer warranty for MSLV8A-D713-4L10 for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,50.16
f3c2c52d-a2a8-4d01-9878-fa8687903c5e,MSLVxRYCI-D71x,MUN,"Service Level for Model LV5, LV6, LV7, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,40.39
b4c4c5e0-cffe-4502-a044-5e5c4aa7e91d,MSMB1A,MUN,"Model MB1, modbus or 0-10v to zigbee converter, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,59.00
efb1af55-550a-4382-acf4-3562a9d67d6c,MSMD1A,MUN,"Model MD1, wireless communication extension for CS-series, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,69.00
b39878d1-566d-44b1-aee3-5fe4a2ee00ed,MSMD1A1,MUN,"Model MD1, wireless communication extension for CS1, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,69.00
e72f40df-b1ac-4547-af10-d0ac967c99b8,MSMD1A4,MUN,"Model MD1, wireless communication extension for CS4, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,69.00
0f118917-faa9-4970-ae15-65f3a02e9973,MSNADPRY,MUN,"Portal subscription Advanced, per NMS voor noise level measurements (seconds, full audio, noise events, workflow), per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,700.00
ed096532-5a80-4104-aee2-3ef8d9a9617b,MSNAMQRY-05,MUN,"Option on Essential or Advanced: Push data to AMQP messagebus by 1..4 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,60.00
